"","matchId","Match_Date","Unix_Date","Match_Hour","Match_Day","Match_Result","Day_Diff","Home_Last_Yellow","Home_Last_Red","Away_Last_Yellow","Away_Last_Red","Home_Avg_Goal_Scored","Home_Avg_HT_Goal_Scored","Home_Avg_Win","Home_Avg_Tie","Home_Avg_Shots_Made","Home_Avg_SoT_Made","Home_Avg_Fouls_Committed","Home_Avg_Corners","Home_Avg_Goal_Diff","Home_Avg_HT_Goal_Diff","Home_Avg_Shot_Diff","Home_Avg_SoT_Diff","Home_Avg_Foul_Diff","Home_Avg_Corner_Diff","Away_Avg_Goal_Scored","Away_Avg_HT_Goal_Scored","Away_Avg_Win","Away_Avg_Tie","Away_Avg_Shots_Made","Away_Avg_SoT_Made","Away_Avg_Fouls_Committed","Away_Avg_Corners","Away_Avg_Goal_Diff","Away_Avg_HT_Goal_Diff","Away_Avg_Shot_Diff","Away_Avg_SoT_Diff","Away_Avg_Foul_Diff","Away_Avg_Corner_Diff","distance","Home_ELO","Away_ELO","Odd_Open_odd1_Betclic","Odd_Open_odd1_betathome","Odd_Open_odd2_Betclic","Odd_Open_odd2_betathome","Odd_Open_oddX_Betclic","Odd_Open_oddX_betathome","Odd_Close_odd1_Betclic","Odd_Close_odd1_betathome","Odd_Close_odd2_Betclic","Odd_Close_odd2_betathome","Odd_Close_oddX_Betclic","Odd_Close_oddX_betathome"
"1","004f4ING",2015-02-01,1422806400,16,1,"Away",0,2,0,0,0,1.66666666666667,0.666666666666667,0.8,0.2,10.7333333333333,3.13333333333333,13.7333333333333,3.8,1.33333333333333,0.466666666666667,0.733333333333333,0.533333333333333,3.4,-1.73333333333333,1,0.2,0.2,0.6,17,3.86666666666667,8.66666666666667,5.2,-0.4,-0.6,0.533333333333333,-2.2,-3.66666666666667,1,120.71,1781.05371094,1668.07348633,1.62,1.68,5.25,4.76,3.9,3.77,1.62,1.61,5.6,5.58,3.6,3.69
"2","02oVDuv1",2017-11-04,1509807600,15,7,"Away",-2,0,0,2,0,1.2,0.533333333333333,0.4,0.466666666666667,12.2,4.2,11.3333333333333,4.86666666666667,0.266666666666667,0.333333333333333,0.466666666666667,2.6,1,0.8,0.933333333333333,0.666666666666667,0.4,0.2,9.53333333333333,2.8,8.2,4.93333333333333,0,0.666666666666667,-2.4,-0.333333333333333,-4.26666666666667,-1.93333333333333,293.85,1655.19299316,1648.49182129,2.2,2.03,3.4,3.73,3.1,3.35,1.8,1.78,4.5,4.58,3.4,3.58
"3","069WnDBn",2017-02-11,1486825200,15,7,"Tie",0,1,0,3,0,0.666666666666667,0.6,0,0.666666666666667,9.4,2,11.1333333333333,3.8,-0.6,-0.266666666666667,-5.26666666666667,-3.33333333333333,-1.73333333333333,0.133333333333333,1.93333333333333,0.6,0.6,0.4,13.7333333333333,5.86666666666667,12.9333333333333,5.8,1.46666666666667,0.2,1.86666666666667,1.33333333333333,-0.666666666666667,-0.6,107.8,1592.70544434,1748.31396484,3.4,3.47,2.15,2.19,3.3,3.17,3.6,3.62,2.1,2.11,3.2,3.21
"4","06H610QA",2018-04-07,1523113200,15,7,"Tie",0,0,0,2,0,1.46666666666667,0.533333333333333,0.333333333333333,0.333333333333333,13.8666666666667,3.86666666666667,8.46666666666667,3.73333333333333,-0.666666666666667,-0.133333333333333,-0.6,-1.86666666666667,-0.733333333333333,-1.13333333333333,1.4,0.533333333333333,0.333333333333333,0,11.8,4,11,4.46666666666667,-0.0666666666666667,0,-3.4,-2.06666666666667,2,-3.73333333333333,95.47,1672.68786621,1648.45922852,2.1,2.34,3.5,3.01,3.25,3.32,2.5,2.52,2.7,2.68,3.3,3.45
"5","08lLzk5P",2016-12-28,1482954300,19,4,"Away",0,2,0,1,0,0.4,0.133333333333333,0.4,0.4,14.6,3.66666666666667,11.6666666666667,7.26666666666667,-0.2,-0.266666666666667,6.8,1.06666666666667,0.533333333333333,4.13333333333333,2.33333333333333,0.866666666666667,0.6,0,20.3333333333333,8.26666666666667,11.7333333333333,6.13333333333333,1.66666666666667,0.4,10.8666666666667,4.4,-4.2,2.93333333333333,71.57,1737.03051758,1810.0534668,3.1,3.01,2.35,2.35,3.3,3.21,3,2.88,2.5,2.5,3.1,3.11
"6","08rn2qHj",2017-03-11,1489244400,15,7,"Home",-1,2,0,0,0,2.06666666666667,1.06666666666667,0.6,0.4,14.4666666666667,6.66666666666667,11.1333333333333,5.8,1.33333333333333,0.933333333333333,2.73333333333333,2.86666666666667,-2.2,-0.333333333333333,1.66666666666667,1.4,0.6,0.4,12.7333333333333,3.93333333333333,11.6666666666667,5.33333333333333,0.666666666666667,0.933333333333333,0,0.533333333333333,3.13333333333333,-0.533333333333333,77.92,1741.58862305,1668.73815918,1.65,1.68,5.25,5.14,3.8,3.69,1.62,1.62,5.75,5.59,3.7,3.77
"7","0ABxtTSC",2015-08-29,1440869400,17,7,"Tie",1,4,0,0,0,1.13333333333333,0.866666666666667,0.333333333333333,0.333333333333333,11.8666666666667,4.6,11.9333333333333,4.2,0,0.466666666666667,-0.666666666666667,0.933333333333333,0.933333333333333,0.866666666666667,1.8,0.666666666666667,0.466666666666667,0.266666666666667,12.0666666666667,3.8,10.1333333333333,7.8,0.8,0.2,-2.13333333333333,-0.0666666666666667,-0.8,2.26666666666667,179.15,1715.55126953,1705.11486816,1.95,1.96,3.6,3.66,3.6,3.49,2.05,2.02,3.5,3.58,3.4,3.39
"8","0ED3uC4P",2016-04-30,1462028400,15,7,"Home",3,2,1,2,0,0.733333333333333,0.6,0.333333333333333,0.266666666666667,10.2666666666667,3.86666666666667,13.1333333333333,4.86666666666667,-0.666666666666667,-0.2,-4.2,-3,2.8,-2.13333333333333,0.266666666666667,0,0,0,9.26666666666667,1.8,10.9333333333333,4.33333333333333,-1.66666666666667,-1.06666666666667,-3.06666666666667,-2.6,1.8,-3.93333333333333,86.02,1633.72277832,1508.6932373,1.7,1.67,4.6,4.87,3.8,3.78,1.72,1.69,4.9,4.86,3.6,3.66
"9","0EJYUPXA",2016-12-03,1480777200,15,7,"Home",1,5,0,0,0,1.4,0.4,0,0,12.5333333333333,4.33333333333333,12.0666666666667,4.66666666666667,-1.33333333333333,-1.26666666666667,-1,-1.66666666666667,0.933333333333333,-0.8,0.6,0.4,0.0666666666666667,0.466666666666667,10.9333333333333,3.26666666666667,11.3333333333333,5.33333333333333,-0.533333333333333,0.2,-0.533333333333333,0.2,-1.13333333333333,0.2,71.57,1611.06176758,1747.81494141,3,2.93,2.4,2.4,3.25,3.2,3.5,3.5,2.1,2.09,3.25,3.27
"10","0Ea58aKB",2017-12-28,1514491200,20,5,"Away",-1,3,0,1,0,1.93333333333333,1.06666666666667,0.6,0.4,14.8666666666667,5.2,12.7333333333333,4.86666666666667,1.26666666666667,0.4,3.8,1.93333333333333,-1.2,-0.4,1,0.4,0.4,0.466666666666667,21.5333333333333,6.13333333333333,10.8666666666667,7.26666666666667,0.4,-0.0666666666666667,13.8666666666667,4.2,0.933333333333333,4.26666666666667,0,1643.86877441,1838.87768555,5.5,5.17,1.55,1.61,4.1,4.05,4.4,4.37,1.7,1.72,3.9,4.03
"11","0Ee4xkmh",2016-05-11,1462996800,20,4,"Tie",-1,1,0,1,1,2.2,1.33333333333333,0.4,0.266666666666667,18,5.86666666666667,10.2,6.4,0.466666666666667,0.6,6.73333333333333,1.2,-2.66666666666667,2.93333333333333,2,0.666666666666667,0.333333333333333,0.333333333333333,12.6,4.33333333333333,8.73333333333333,7.73333333333333,0.333333333333333,-0.6,-1,-1.06666666666667,-6.66666666666667,1.2,179.15,1820.85595703,1795.56542969,2.05,1.95,3.4,3.75,3.4,3.46,1.68,1.64,4.5,4.63,4.15,4.08
"12","0GC3r61r",2017-09-23,1506178800,15,7,"Away",0,3,0,2,0,0.666666666666667,0.266666666666667,0.333333333333333,0.133333333333333,7.73333333333333,2.46666666666667,9.93333333333333,3.66666666666667,-0.533333333333333,0,-10.2,-3.2,-1.66666666666667,-1.26666666666667,1.46666666666667,0.6,0.533333333333333,0.4,11.5333333333333,3.13333333333333,11,3.8,0.733333333333333,0.2,0.2,0.6,0.6,-3.8,151.8,1657.50549316,1633.16040039,2.3,2.28,3.15,3.15,3.15,3.27,2.25,2.32,3.2,3.21,3.15,3.15
"13","0GdvciNJ",2014-11-02,1414935000,13,1,"Home",1,1,0,3,0,2.93333333333333,1.13333333333333,0.8,0.2,21,8.13333333333333,9.6,6.53333333333333,1.93333333333333,0.4,9.26666666666667,3.86666666666667,1.2,4.33333333333333,2.26666666666667,1.13333333333333,0.533333333333333,0.333333333333333,16.3333333333333,5.26666666666667,11.4,8.73333333333333,0.466666666666667,0.466666666666667,5.8,1.4,2.06666666666667,4.8,0,1916.70422363,1815.0447998,1.75,1.81,4.4,4.08,3.75,3.65,1.95,1.95,3.6,3.6,3.5,3.55
"14","0GvFEVJf",2014-01-01,1388597400,17,4,"Away",1,3,0,2,0,2.4,1.6,0.8,0,15,5.4,10.4,5.6,1.26666666666667,0.933333333333333,2.66666666666667,1.6,-4.06666666666667,1.66666666666667,1.53333333333333,0.733333333333333,0.466666666666667,0.333333333333333,16.0666666666667,2.8,13.1333333333333,7.53333333333333,-0.533333333333333,-0.4,3.8,-2.8,1.13333333333333,3.4,163.51,1919.4621582,1821.17382812,1.6,1.6,5.5,5.85,3.8,3.6,1.65,1.7,4.8,5,3.9,3.5
"15","0I9MsV6s",2016-01-12,1452627900,19,3,"Tie",0,2,0,2,0,0.6,0.2,0.2,0.2,8.06666666666667,2.33333333333333,12.6666666666667,3.26666666666667,-0.333333333333333,0.0666666666666667,-9.93333333333333,-3.73333333333333,1.93333333333333,-7.26666666666667,0.333333333333333,0.133333333333333,0,0.4,12,3.4,12.6,8.4,-0.866666666666667,-0.733333333333333,2.6,0,2.66666666666667,6.33333333333333,106.42,1580.24633789,1781.61999512,4.2,4.19,1.82,1.84,3.6,3.47,4.5,4.56,1.8,1.79,3.4,3.43
"16","0IRLphOE",2016-03-01,1456861500,19,3,"Home",0,1,0,3,0,1.06666666666667,0.4,0.266666666666667,0.133333333333333,12.8,3.73333333333333,8.66666666666667,6.33333333333333,-0.8,-0.8,1.66666666666667,-1.06666666666667,-3.2,3.26666666666667,0.933333333333333,0.4,0.8,0.2,10.8,3.4,14.0666666666667,3.6,0.933333333333333,0.4,-4.2,-0.133333333333333,3.66666666666667,-2.73333333333333,23.96,1617.71972656,1738.66491699,3.3,3.24,2.15,2.19,3.3,3.28,2.75,2.73,2.65,2.67,3,3.04
"17","0IZhTKwl",2017-11-20,1511208000,20,2,"Tie",0,1,0,0,0,1.4,0.533333333333333,0.333333333333333,0.533333333333333,8.26666666666667,2.93333333333333,10.3333333333333,3.66666666666667,0.6,0.0666666666666667,-5.06666666666667,-1.06666666666667,2.2,-2.86666666666667,1.26666666666667,0.666666666666667,0.466666666666667,0,8.8,2.33333333333333,10.9333333333333,3.46666666666667,-1.06666666666667,-0.6,-4.66666666666667,-1.33333333333333,1.66666666666667,-1.8,174.23,1637.96606445,1677.56616211,2.45,2.44,2.95,3.05,3.1,3.1,2.35,2.35,3.25,3.3,3,3.05
"18","0Iej4ETg",2014-09-13,1410620400,15,7,"Home",0,1,0,1,0,0.733333333333333,0.333333333333333,0.2,0.533333333333333,12.2,4.26666666666667,12.3333333333333,4.06666666666667,0,0.0666666666666667,2.53333333333333,1.33333333333333,1.93333333333333,0.6,0.6,0.333333333333333,0.133333333333333,0.333333333333333,11.9333333333333,2.73333333333333,9.73333333333333,4.86666666666667,-0.533333333333333,-0.0666666666666667,-0.6,-0.533333333333333,0.133333333333333,-1.2,281.1,1718.24731445,1639.58483887,2.1,1.8,3.4,4.25,3.4,3.5,1.75,1.7,4.8,4.85,3.5,3.55
"19","0IgMkoim",2016-09-18,1474208100,14,1,"Home",1,5,0,3,0,1.2,0.2,0.2,0.533333333333333,16.6666666666667,4.6,10.7333333333333,3.26666666666667,-0.0666666666666667,-0.333333333333333,7.33333333333333,1.46666666666667,0.333333333333333,-1.2,0.933333333333333,0.266666666666667,0.266666666666667,0.133333333333333,11.2666666666667,4.13333333333333,9.06666666666667,5.66666666666667,-0.466666666666667,-0.2,-2.33333333333333,-0.666666666666667,-3.53333333333333,0.733333333333333,120.71,1757.37304688,1673.29504395,1.62,1.63,6,5.16,3.7,3.78,1.62,1.62,5.5,5.22,3.8,3.85
"20","0IwjGjMK",2017-12-16,1513440000,16,7,"Away",1,0,0,1,0,1.13333333333333,0.666666666666667,0.266666666666667,0.0666666666666667,8.06666666666667,2.8,8.8,4.26666666666667,-1.8,-0.2,-6,-3.93333333333333,-1.93333333333333,-4.2,0.733333333333333,0.733333333333333,0.333333333333333,0.133333333333333,6.66666666666667,3.26666666666667,8.26666666666667,4.33333333333333,-0.866666666666667,0.133333333333333,-9.73333333333333,-1.26666666666667,-2.06666666666667,-0.6,137.36,1650.41516113,1637.48254395,2.05,2.08,3.7,3.64,3.25,3.3,2.4,2.4,3.05,3.05,3.1,3.18
"21","0MVx6itN",2017-10-22,1508679000,13,1,"Away",-1,1,0,0,0,0.533333333333333,0,0.266666666666667,0,14.3333333333333,3.13333333333333,13,5.4,-1.4,-0.933333333333333,4.13333333333333,-1.26666666666667,2.06666666666667,1.2,1.6,0.866666666666667,0.733333333333333,0.2,17.3333333333333,7.06666666666667,9.93333333333333,5.33333333333333,1.33333333333333,0.733333333333333,7.86666666666667,4.33333333333333,-0.933333333333333,1.06666666666667,179.15,1718.6192627,1856.17492676,3.6,3.84,2,1.94,3.4,3.52,4.2,4.24,1.78,1.79,3.7,3.77
"22","0Mi8LWuA",2017-10-20,1508529600,20,6,"Away",1,2,1,4,0,1.13333333333333,0,0.466666666666667,0.2,10.5333333333333,3.2,11.2666666666667,4,0.133333333333333,-0.6,0.933333333333333,0.533333333333333,-4.4,1.6,0.866666666666667,0.133333333333333,0.4,0.0666666666666667,9.33333333333333,2.46666666666667,9.06666666666667,4,-0.333333333333333,-0.2,-8.66666666666667,-3.86666666666667,2.6,-2.33333333333333,46.99,1676.07629395,1607.96313477,1.75,1.82,4.8,4.56,3.4,3.42,1.75,1.76,5,5.06,3.4,3.41
"23","0OlHdrtJ",2013-09-30,1380571200,20,2,"Home",0,1,0,1,0,0.666666666666667,0.4,0.333333333333333,0.6,15.1333333333333,5.46666666666667,10.4,6.53333333333333,0.266666666666667,0.333333333333333,2.93333333333333,2.2,-1.73333333333333,1.66666666666667,0.933333333333333,0.333333333333333,0.6,0.2,16.4,5.33333333333333,11.6,5.53333333333333,0,0.0666666666666667,7.8,2.6,1.53333333333333,1.53333333333333,121.86,1807.51977539,1672.27148438,1.58,1.6,5.75,5.85,3.75,3.6,1.55,1.55,5.5,5.7,4,4
"24","0QiCmZt8",2015-05-24,1432479600,15,1,"Away",0,4,0,3,0,1.33333333333333,0.6,0.333333333333333,0.0666666666666667,15.1333333333333,5.66666666666667,10.1333333333333,8.26666666666667,-0.2,0.0666666666666667,3.4,2.46666666666667,-1.53333333333333,4.2,0.8,0.333333333333333,0.133333333333333,0.2,12.8,4,10.0666666666667,6.4,-1.06666666666667,-0.866666666666667,-1.6,-1.73333333333333,-1.6,0,179.15,1719.1184082,1724.42407227,2.4,2.47,2.85,2.72,3.25,3.35,2.25,2.25,3,2.96,3.4,3.48
"25","0QyIbAAb",2017-02-25,1488043800,17,7,"Tie",0,0,0,3,0,1.6,1.4,0.6,0.333333333333333,12.2,5.33333333333333,14.2,3.93333333333333,0.466666666666667,1.33333333333333,-1.6,0.2,3.8,-2.86666666666667,2,1.06666666666667,0.666666666666667,0,8.6,3.13333333333333,12.6666666666667,2.6,0.266666666666667,-0.266666666666667,-5.73333333333333,-1.2,0.8,-1.2,17.22,1625.29736328,1679.54858398,2.55,2.51,2.8,2.84,3.2,3.24,2.7,2.65,2.7,2.74,3.1,3.15
"26","0SMvMSWS",2015-05-02,1430578800,15,7,"Home",0,3,0,1,0,0.666666666666667,0.266666666666667,0.266666666666667,0.0666666666666667,11.8666666666667,3.13333333333333,13.2666666666667,6.13333333333333,-1.46666666666667,-0.333333333333333,-1.33333333333333,-1,-1.8,1.46666666666667,1.2,0.533333333333333,0.4,0.0666666666666667,12.0666666666667,4.2,13,5.66666666666667,0.266666666666667,0.266666666666667,-2.6,1.4,0.4,1.6,276.39,1575.78771973,1731.54516602,3.75,3.77,1.95,2,3.4,3.29,3.9,3.88,1.95,1.99,3.25,3.23
"27","0UJMEM0d",2017-03-19,1489932900,14,1,"Home",-1,1,0,2,0,1.66666666666667,1.33333333333333,0.533333333333333,0.2,14.5333333333333,5.06666666666667,11.2,7.53333333333333,1,0.8,5.2,1.06666666666667,-1.26666666666667,2.2,2.2,1.2,0.466666666666667,0,16.6,6.2,13.6666666666667,3.66666666666667,0.933333333333333,0.466666666666667,8.73333333333333,3.33333333333333,1.4,-0.266666666666667,71.57,1824.57849121,1703.01428223,1.58,1.58,5.75,5.58,4,4.02,1.65,1.68,5.1,4.97,3.75,3.81
"28","0Us0hEWR",2017-01-31,1485891900,19,3,"Tie",0,1,0,4,0,1.26666666666667,0.6,0.0666666666666667,0.266666666666667,11.2666666666667,3.73333333333333,11.4666666666667,3.53333333333333,-1.46666666666667,-1,-6.26666666666667,-4.93333333333333,1.73333333333333,-1.06666666666667,3.33333333333333,1.73333333333333,1,0,17.4666666666667,6.66666666666667,10.0666666666667,5.6,2.93333333333333,1.53333333333333,10.8,5.33333333333333,0.0666666666666667,3.6,240.58,1585.23449707,1849.74487305,9.5,8.51,1.33,1.34,4.75,4.83,8.25,7.65,1.33,1.35,5.1,5.26
"29","0W03yGP1",2017-05-08,1494273600,20,2,"Home",0,4,0,4,0,2.26666666666667,1.4,0.666666666666667,0,12.9333333333333,4.6,14,4.46666666666667,0.6,0.333333333333333,1.33333333333333,1.13333333333333,2.53333333333333,-0.333333333333333,0.666666666666667,0.466666666666667,0.333333333333333,0.133333333333333,8.33333333333333,3.13333333333333,12.9333333333333,3,-1.06666666666667,-0.466666666666667,-4.8,-2.26666666666667,2.53333333333333,-1.46666666666667,217.05,1893.88916016,1568.41503906,1.15,1.15,16,17.6,7.25,7.4,1.12,1.12,19,20.06,8.25,8.26
"30","0WEr7Kjt",2014-05-11,1399820400,15,1,"Home",-4,1,0,0,0,2.53333333333333,1.93333333333333,0.8,0.133333333333333,17.0666666666667,5.66666666666667,9.93333333333333,5.6,1.2,1.26666666666667,9.13333333333333,2.53333333333333,3.33333333333333,1.53333333333333,0.466666666666667,0.4,0.0666666666666667,0,11.0666666666667,3,9.2,4.13333333333333,-1.06666666666667,-0.266666666666667,-5,-2.93333333333333,-4.46666666666667,-3,163.51,1948.43591309,1661.8215332,1.12,1.14,22,13,7.5,8.4,1.15,1.15,15,13,7.5,8
"31","0WIcOoZp",2015-01-01,1420124400,15,5,"Tie",0,2,0,1,0,0.866666666666667,0,0.133333333333333,0.0666666666666667,10.6,4.66666666666667,11.8666666666667,5.2,-1.4,-0.933333333333333,-4.33333333333333,0.533333333333333,-1.86666666666667,0.333333333333333,0.533333333333333,0.333333333333333,0.2,0.0666666666666667,11.9333333333333,2.26666666666667,9.86666666666667,6.26666666666667,-0.666666666666667,-0.2,-2.73333333333333,-2.2,1.2,1.46666666666667,85.54,1663.66503906,1588.93469238,1.65,1.69,5.1,4.73,3.75,3.75,1.82,1.86,4.5,4.19,3.4,3.4
"32","0WUhYgmP",2015-10-24,1445698800,15,7,"Home",0,3,0,1,0,2.06666666666667,1.26666666666667,0.4,0.6,16,5.2,8.73333333333333,6.4,0.666666666666667,0.133333333333333,-0.4,0.133333333333333,-5.06666666666667,0.266666666666667,1.46666666666667,0.466666666666667,0.2,0.266666666666667,15.7333333333333,4.33333333333333,13.2666666666667,6.26666666666667,-0.6,-0.4,3.93333333333333,-0.666666666666667,0.6,0.8,0,1641.5456543,1815.22998047,4,4.07,1.82,1.81,3.6,3.68,4,3.87,1.85,1.89,3.6,3.54
"33","0WzcR8jI",2015-02-22,1424606400,12,1,"Tie",1,6,0,1,1,2.33333333333333,0.933333333333333,0.866666666666667,0,18.3333333333333,6.53333333333333,11.7333333333333,6.46666666666667,1.33333333333333,0.333333333333333,6.86666666666667,2.26666666666667,2.13333333333333,1.93333333333333,1.13333333333333,0.2,0.2,0.533333333333333,11.6,4.6,7.86666666666667,6.33333333333333,0.0666666666666667,0.133333333333333,-5.26666666666667,-0.466666666666667,-4.53333333333333,0,0,1783.55627441,1708.77844238,1.68,1.72,4.75,4.44,3.75,3.79,1.75,1.73,4.6,4.4,3.6,3.76
"34","0YV3o0zr",2017-02-04,1486229400,17,7,"Home",0,1,0,2,0,2.93333333333333,1.2,0.666666666666667,0.333333333333333,13.0666666666667,5.13333333333333,8.93333333333333,4.73333333333333,2.06666666666667,1.13333333333333,3,2,-1.13333333333333,1.73333333333333,0.466666666666667,0.333333333333333,0,0.466666666666667,8.53333333333333,1.53333333333333,11.4,3.46666666666667,-0.866666666666667,-0.333333333333333,-5.66666666666667,-4.13333333333333,-1.4,-1.46666666666667,217.05,1844.64440918,1594.67053223,1.2,1.24,15,11.49,5.6,5.68,1.25,1.28,11.5,10.39,5.5,5.5
"35","0b78hWq9",2013-11-09,1384009200,15,7,"Home",0,1,0,2,0,2.86666666666667,1.8,0.666666666666667,0.266666666666667,17.4,6.73333333333333,11.2666666666667,8.13333333333333,1.6,1.53333333333333,2.6,3.13333333333333,2.6,2,1.4,0.666666666666667,0.466666666666667,0,6,2.73333333333333,10.8,5.93333333333333,0.0666666666666667,-0.4,-12.2666666666667,-2.13333333333333,-0.933333333333333,-1.93333333333333,179.15,1820.44287109,1666.62231445,1.22,1.25,12,11,6,5.5,1.16,1.22,14,12,7.5,6
"36","0dIow87s",2016-09-26,1474920000,20,2,"Home",1,1,0,3,0,0.8,0.466666666666667,0.266666666666667,0.333333333333333,8.26666666666667,1.66666666666667,11.2666666666667,4.26666666666667,-0.466666666666667,-0.0666666666666667,-9.8,-4.53333333333333,5.2,-4.53333333333333,2.06666666666667,0.8,0.333333333333333,0.2,11.3333333333333,5.2,16.1333333333333,2.86666666666667,-0.0666666666666667,-0.733333333333333,-3.86666666666667,0.133333333333333,5.06666666666667,-1.06666666666667,167.01,1626.31188965,1645.03869629,2.55,2.5,2.8,2.81,3.2,3.19,3.3,3.12,2.35,2.37,3.1,3.06
"37","0dQLieM5",2017-11-28,1511899200,20,3,"Tie",0,4,0,1,0,0.466666666666667,0.2,0,0.0666666666666667,7.2,2.6,11.8,3,-1.93333333333333,-1.46666666666667,-4.73333333333333,-2.53333333333333,2.06666666666667,-0.866666666666667,0.6,0.4,0.133333333333333,0.0666666666666667,12.8666666666667,4.46666666666667,10.3333333333333,5.8,-1.33333333333333,-0.266666666666667,-1.26666666666667,-0.6,-0.6,-2.13333333333333,172.87,1632.13818359,1615.77587891,2.35,2.34,3.15,3.27,3.1,3.07,2.35,2.35,3.25,3.31,3,3.01
"38","0hjYWZ2T",2018-01-15,1516046400,20,2,"Home",0,0,0,3,0,1.26666666666667,0.533333333333333,0.2,0.8,16.6,4.33333333333333,10.1333333333333,8.4,0.2,-0.2,8.4,1.06666666666667,-4.4,3.33333333333333,0.866666666666667,0.4,0.2,0.266666666666667,9.33333333333333,3.66666666666667,10.8666666666667,2.73333333333333,-1.73333333333333,-1,-8.4,-4.93333333333333,2.46666666666667,-5.53333333333333,31.28,1903.7935791,1627.82348633,1.22,1.22,14,13.07,5.75,6.2,1.18,1.19,14,13.84,6.75,6.75
"39","0jRUmHQj",2015-08-30,1440950400,16,1,"Home",0,2,0,2,0,1.53333333333333,0.733333333333333,0.4,0.266666666666667,14.4,6.46666666666667,12.2666666666667,5.6,0.266666666666667,-0.0666666666666667,3.06666666666667,1.53333333333333,-0.333333333333333,0.466666666666667,0.866666666666667,0.8,0.666666666666667,0.333333333333333,9.26666666666667,1.93333333333333,12.4666666666667,3.2,0.666666666666667,0.8,0.466666666666667,-1.33333333333333,0.266666666666667,-1.06666666666667,146.54,1675.7364502,1815.15942383,3.75,3.74,1.92,1.99,3.6,3.32,3.5,3.6,2.1,2.06,3.25,3.25
"40","0jTrnLQN",2018-04-01,1522598400,16,1,"Away",1,1,0,1,0,1,0.466666666666667,0.2,0,11.0666666666667,4.2,9.8,4.13333333333333,-0.6,0.0666666666666667,-1.06666666666667,0.266666666666667,-0.8,-0.866666666666667,1.53333333333333,0.466666666666667,0.866666666666667,0.133333333333333,15.5333333333333,5.8,7.8,9.46666666666667,1.26666666666667,0.333333333333333,10.4,3.2,-2.73333333333333,7.6,0,1853.24780273,1922.96887207,2.45,2.29,2.8,3.09,3.3,3.34,2.2,2.27,3.15,3.1,3.3,3.37
"41","0l0aFNR2",2014-04-19,1397911500,12,7,"Home",0,2,0,1,0,2.26666666666667,0.533333333333333,0.533333333333333,0,19.3333333333333,6.33333333333333,11.8,6.86666666666667,0.0666666666666667,-0.866666666666667,9.6,2.2,2.73333333333333,3.66666666666667,1.13333333333333,0,0.466666666666667,0,15.2,5.6,11.4666666666667,5.66666666666667,-1.2,-0.266666666666667,0.2,-1.66666666666667,4.06666666666667,-0.6,0,1799.96459961,1598.61547852,1.42,1.45,7.5,6.4,4.3,4.25,1.48,1.5,6.5,6.1,4.25,4.35
"42","0lzavV3f",2014-08-30,1409410800,15,7,"Home",0,2,0,2,0,2.13333333333333,1.2,0.8,0,8.33333333333333,4.2,14.6666666666667,3.13333333333333,1.13333333333333,1,-7.66666666666667,0,3.26666666666667,-1.73333333333333,1,0.4,0.0666666666666667,0.333333333333333,13.2,3.86666666666667,11.2,6.73333333333333,-0.733333333333333,-0.733333333333333,2.26666666666667,0.6,1.8,1.53333333333333,104.48,1685.82226562,1631.13000488,1.85,1.85,4.1,4.15,3.5,3.5,1.9,1.9,4.15,4.05,3.3,3.3
"43","0nDCry71",2015-12-05,1449336600,17,7,"Away",-1,2,0,2,0,0.8,0.266666666666667,0.4,0,15.3333333333333,4.53333333333333,8.86666666666667,5.4,-0.333333333333333,-0.0666666666666667,6.53333333333333,1.2,-5.26666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0,0.333333333333333,15.6666666666667,3.53333333333333,7.8,8.13333333333333,-1.46666666666667,-1.13333333333333,6.4,-0.4,-1.2,5.26666666666667,95.47,1802.05151367,1560.75244141,1.35,1.38,8.75,7.46,4.75,4.7,1.42,1.36,7.75,8.3,4.25,4.62
"44","0ncPZSaR",2017-09-09,1504969200,15,7,"Away",1,2,0,2,0,1.86666666666667,0.933333333333333,0.333333333333333,0.2,12.6666666666667,4.06666666666667,10.6,5.6,-0.333333333333333,-0.2,-2.8,-2,1,1.2,2.8,0.8,0.733333333333333,0,18.4666666666667,5.4,14.3333333333333,6.93333333333333,1.06666666666667,-0.333333333333333,6.73333333333333,0.933333333333333,1.26666666666667,0,89.59,1717.08605957,1910.98742676,4.6,4.26,1.75,1.8,3.6,3.73,4.5,4.42,1.72,1.77,3.7,3.71
"45","0pYXzyn9",2015-10-03,1443884400,15,7,"Away",0,0,0,1,0,1.46666666666667,0.533333333333333,0.333333333333333,0.466666666666667,10.8,3.26666666666667,12,4.13333333333333,0.0666666666666667,0.2,-4.53333333333333,-1.46666666666667,5.8,-0.533333333333333,1.93333333333333,0.133333333333333,0.333333333333333,0.666666666666667,12.8666666666667,4.33333333333333,11.6666666666667,3.73333333333333,0.333333333333333,-1,2.06666666666667,0.533333333333333,1.46666666666667,-0.866666666666667,102.27,1603.97070312,1630.77783203,2.4,2.44,2.9,2.92,3.25,3.14,2.25,2.2,3.2,3.1,3.25,3.41
